date,cases,deaths,country,population,cumulative_cases,cases_7day_rollmean,cumulative_deaths,deaths_7day_rollmean
2020-01-22,0,0,Israel,8883800,0,0,0,0
2020-01-23,0,0,Israel,8883800,0,0,0,0
2020-01-24,0,0,Israel,8883800,0,0,0,0
2020-01-25,0,0,Israel,8883800,0,0,0,0
2020-01-26,0,0,Israel,8883800,0,0,0,0
2020-01-27,0,0,Israel,8883800,0,0,0,0
2020-01-28,0,0,Israel,8883800,0,0,0,0
2020-01-29,0,0,Israel,8883800,0,0,0,0
2020-01-30,0,0,Israel,8883800,0,0,0,0
2020-01-31,0,0,Israel,8883800,0,0,0,0
2020-02-01,0,0,Israel,8883800,0,0,0,0
2020-02-02,0,0,Israel,8883800,0,0,0,0
2020-02-03,0,0,Israel,8883800,0,0,0,0
2020-02-04,0,0,Israel,8883800,0,0,0,0
2020-02-05,0,0,Israel,8883800,0,0,0,0
2020-02-06,0,0,Israel,8883800,0,0,0,0
2020-02-07,0,0,Israel,8883800,0,0,0,0
2020-02-08,0,0,Israel,8883800,0,0,0,0
2020-02-09,0,0,Israel,8883800,0,0,0,0
2020-02-10,0,0,Israel,8883800,0,0,0,0
2020-02-11,0,0,Israel,8883800,0,0,0,0
2020-02-12,0,0,Israel,8883800,0,0,0,0
2020-02-13,0,0,Israel,8883800,0,0,0,0
2020-02-14,0,0,Israel,8883800,0,0,0,0
2020-02-15,0,0,Israel,8883800,0,0,0,0
2020-02-16,0,0,Israel,8883800,0,0,0,0
2020-02-17,0,0,Israel,8883800,0,0,0,0
2020-02-18,0,0,Israel,8883800,0,0,0,0
2020-02-19,0,0,Israel,8883800,0,0,0,0
2020-02-20,0,0,Israel,8883800,0,0,0,0
2020-02-21,0,0,Israel,8883800,0,0,0,0
2020-02-22,1,0,Israel,8883800,1,0.14285714285714285,0,0
2020-02-23,0,0,Israel,8883800,1,0.14285714285714285,0,0
2020-02-24,1,0,Israel,8883800,2,0.2857142857142857,0,0
2020-02-25,0,0,Israel,8883800,2,0.2857142857142857,0,0
2020-02-26,0,0,Israel,8883800,2,0.2857142857142857,0,0
2020-02-27,0,0,Israel,8883800,2,0.2857142857142857,0,0
2020-02-28,1,0,Israel,8883800,3,0.42857142857142855,0,0
2020-02-29,4,0,Israel,8883800,7,0.8571428571428571,0,0
2020-03-01,0,0,Israel,8883800,7,0.8571428571428571,0,0
2020-03-02,3,0,Israel,8883800,10,1.1428571428571428,0,0
2020-03-05,5,0,Israel,8883800,15,1.8571428571428572,0,0
2020-03-06,2,0,Israel,8883800,17,2.142857142857143,0,0
2020-03-07,2,0,Israel,8883800,19,2.4285714285714284,0,0
2020-03-08,6,0,Israel,8883800,25,3.142857142857143,0,0
2020-03-09,14,0,Israel,8883800,39,4.571428571428571,0,0
2020-03-11,31,0,Israel,8883800,70,9,0,0
2020-03-12,12,0,Israel,8883800,82,10.285714285714286,0,0
2020-03-13,14,0,Israel,8883800,96,11.571428571428571,0,0
2020-03-14,20,0,Israel,8883800,116,14.142857142857142,0,0
2020-03-15,62,0,Israel,8883800,178,22.714285714285715,0,0
2020-03-16,72,0,Israel,8883800,250,32.142857142857146,0,0
2020-03-17,10,0,Israel,8883800,260,31.571428571428573,0,0
2020-03-18,167,0,Israel,8883800,427,51,0,0
2020-03-19,6,0,Israel,8883800,433,50.142857142857146,0,0
2020-03-20,244,0,Israel,8883800,677,83,0,0
2020-03-21,35,1,Israel,8883800,712,85.14285714285714,1,0.14285714285714285
2020-03-22,171,0,Israel,8883800,883,100.71428571428571,1,0.14285714285714285
2020-03-23,188,0,Israel,8883800,1071,117.28571428571429,1,0.14285714285714285
2020-03-24,371,0,Israel,8883800,1442,168.85714285714286,1,0.14285714285714285
2020-03-25,488,2,Israel,8883800,1930,214.71428571428572,3,0.42857142857142855
2020-03-26,439,2,Israel,8883800,2369,276.57142857142856,5,0.7142857142857143
2020-03-27,297,3,Israel,8883800,2666,284.14285714285717,8,1.1428571428571428
2020-03-28,369,2,Israel,8883800,3035,331.85714285714283,10,1.2857142857142858
2020-03-29,584,2,Israel,8883800,3619,390.85714285714283,12,1.5714285714285714
2020-03-30,628,3,Israel,8883800,4247,453.7142857142857,15,2
2020-03-31,226,2,Israel,8883800,4473,433,17,2.2857142857142856
2020-04-01,443,3,Israel,8883800,4916,426.57142857142856,20,2.4285714285714284
2020-04-02,675,1,Israel,8883800,5591,460.2857142857143,21,2.2857142857142856
2020-04-03,661,13,Israel,8883800,6252,512.2857142857143,34,3.7142857142857144
2020-04-04,1176,5,Israel,8883800,7428,627.5714285714286,39,4.142857142857143
2020-04-05,590,7,Israel,8883800,8018,628.4285714285714,46,4.857142857142857
2020-04-06,412,3,Israel,8883800,8430,597.5714285714286,49,4.857142857142857
2020-04-07,474,8,Israel,8883800,8904,633,57,5.714285714285714
2020-04-08,344,8,Israel,8883800,9248,618.8571428571429,65,6.428571428571429
2020-04-09,156,6,Israel,8883800,9404,544.7142857142857,71,7.142857142857143
2020-04-10,564,15,Israel,8883800,9968,530.8571428571429,86,7.428571428571429
2020-04-11,440,9,Israel,8883800,10408,425.7142857142857,95,8
2020-04-12,335,6,Israel,8883800,10743,389.2857142857143,101,7.857142857142857
2020-04-13,402,2,Israel,8883800,11145,387.85714285714283,103,7.714285714285714
2020-04-14,441,13,Israel,8883800,11586,383.14285714285717,116,8.428571428571429
2020-04-15,460,7,Israel,8883800,12046,399.7142857142857,123,8.285714285714286
2020-04-16,455,7,Israel,8883800,12501,442.42857142857144,130,8.428571428571429
2020-04-17,257,12,Israel,8883800,12758,398.57142857142856,142,8
2020-04-18,224,9,Israel,8883800,12982,367.7142857142857,151,8
2020-04-19,283,13,Israel,8883800,13265,360.2857142857143,164,9
2020-04-20,226,8,Israel,8883800,13491,335.14285714285717,172,9.857142857142858
2020-04-21,222,5,Israel,8883800,13713,303.85714285714283,177,8.714285714285714
2020-04-22,229,7,Israel,8883800,13942,270.85714285714283,184,8.714285714285714
2020-04-23,650,7,Israel,8883800,14592,298.7142857142857,191,8.714285714285714
2020-04-24,290,2,Israel,8883800,14882,303.42857142857144,193,7.285714285714286
2020-04-25,176,1,Israel,8883800,15058,296.57142857142856,194,6.142857142857143
2020-04-26,240,5,Israel,8883800,15298,290.42857142857144,199,5
2020-04-27,100,0,Israel,8883800,15398,272.42857142857144,199,3.857142857142857
2020-04-28,68,3,Israel,8883800,15466,250.42857142857142,202,3.5714285714285716
2020-04-29,123,6,Israel,8883800,15589,235.28571428571428,208,3.4285714285714284
2020-04-30,245,7,Israel,8883800,15834,177.42857142857142,215,3.4285714285714284
2020-05-01,112,7,Israel,8883800,15946,152,222,4.142857142857143
2020-05-02,155,3,Israel,8883800,16101,149,225,4.428571428571429
2020-05-03,84,4,Israel,8883800,16185,126.71428571428571,229,4.285714285714286
2020-05-04,23,3,Israel,8883800,16208,115.71428571428571,232,4.714285714285714
2020-05-05,38,3,Israel,8883800,16246,111.42857142857143,235,4.714285714285714
2020-05-06,43,3,Israel,8883800,16289,100,238,4.285714285714286
2020-05-07,21,1,Israel,8883800,16310,68,239,3.4285714285714284
2020-05-08,71,1,Israel,8883800,16381,62.142857142857146,240,2.5714285714285716
2019-12-31,0,0,Italy,60431283,0,NA,0,NA
2020-01-01,0,0,Italy,60431283,0,NA,0,NA
2020-01-02,0,0,Italy,60431283,0,NA,0,NA
2020-01-03,0,0,Italy,60431283,0,NA,0,NA
2020-01-04,0,0,Italy,60431283,0,NA,0,NA
2020-01-05,0,0,Italy,60431283,0,NA,0,NA
2020-01-06,0,0,Italy,60431283,0,0,0,0
2020-01-07,0,0,Italy,60431283,0,0,0,0
2020-01-08,0,0,Italy,60431283,0,0,0,0
2020-01-09,0,0,Italy,60431283,0,0,0,0
2020-01-10,0,0,Italy,60431283,0,0,0,0
2020-01-11,0,0,Italy,60431283,0,0,0,0
2020-01-12,0,0,Italy,60431283,0,0,0,0
2020-01-13,0,0,Italy,60431283,0,0,0,0
2020-01-14,0,0,Italy,60431283,0,0,0,0
2020-01-15,0,0,Italy,60431283,0,0,0,0
2020-01-16,0,0,Italy,60431283,0,0,0,0
2020-01-17,0,0,Italy,60431283,0,0,0,0
2020-01-18,0,0,Italy,60431283,0,0,0,0
2020-01-19,0,0,Italy,60431283,0,0,0,0
2020-01-20,0,0,Italy,60431283,0,0,0,0
2020-01-21,0,0,Italy,60431283,0,0,0,0
2020-01-22,0,0,Italy,60431283,0,0,0,0
2020-01-23,0,0,Italy,60431283,0,0,0,0
2020-01-24,0,0,Italy,60431283,0,0,0,0
2020-01-25,0,0,Italy,60431283,0,0,0,0
2020-01-26,0,0,Italy,60431283,0,0,0,0
2020-01-27,0,0,Italy,60431283,0,0,0,0
2020-01-28,0,0,Italy,60431283,0,0,0,0
2020-01-29,0,0,Italy,60431283,0,0,0,0
2020-01-30,0,0,Italy,60431283,0,0,0,0
2020-01-31,3,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-01,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-02,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-03,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-04,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-05,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-06,0,0,Italy,60431283,3,0.42857142857142855,0,0
2020-02-07,0,0,Italy,60431283,3,0,0,0
2020-02-08,0,0,Italy,60431283,3,0,0,0
2020-02-09,0,0,Italy,60431283,3,0,0,0
2020-02-10,0,0,Italy,60431283,3,0,0,0
2020-02-11,0,0,Italy,60431283,3,0,0,0
2020-02-12,0,0,Italy,60431283,3,0,0,0
2020-02-13,0,0,Italy,60431283,3,0,0,0
2020-02-14,0,0,Italy,60431283,3,0,0,0
2020-02-15,0,0,Italy,60431283,3,0,0,0
2020-02-16,0,0,Italy,60431283,3,0,0,0
2020-02-17,0,0,Italy,60431283,3,0,0,0
2020-02-18,0,0,Italy,60431283,3,0,0,0
2020-02-19,0,0,Italy,60431283,3,0,0,0
2020-02-20,0,0,Italy,60431283,3,0,0,0
2020-02-21,0,0,Italy,60431283,3,0,0,0
2020-02-22,14,0,Italy,60431283,17,2,0,0
2020-02-23,62,2,Italy,60431283,79,10.857142857142858,2,0.2857142857142857
2020-02-24,53,0,Italy,60431283,132,18.428571428571427,2,0.2857142857142857
2020-02-25,97,4,Italy,60431283,229,32.285714285714285,6,0.8571428571428571
2020-02-26,93,5,Italy,60431283,322,45.57142857142857,11,1.5714285714285714
2020-02-27,78,1,Italy,60431283,400,56.714285714285715,12,1.7142857142857142
2020-02-28,250,5,Italy,60431283,650,92.42857142857143,17,2.4285714285714284
2020-02-29,238,4,Italy,60431283,888,124.42857142857143,21,3
2020-03-01,240,8,Italy,60431283,1128,149.85714285714286,29,3.857142857142857
2020-03-02,561,6,Italy,60431283,1689,222.42857142857142,35,4.714285714285714
2020-03-03,347,17,Italy,60431283,2036,258.14285714285717,52,6.571428571428571
2020-03-04,466,28,Italy,60431283,2502,311.42857142857144,80,9.857142857142858
2020-03-05,587,27,Italy,60431283,3089,384.14285714285717,107,13.571428571428571
2020-03-06,769,41,Italy,60431283,3858,458.2857142857143,148,18.714285714285715
2020-03-07,778,49,Italy,60431283,4636,535.4285714285714,197,25.142857142857142
2020-03-08,1247,36,Italy,60431283,5883,679.2857142857143,233,29.142857142857142
2020-03-09,1492,133,Italy,60431283,7375,812.2857142857143,366,47.285714285714285
2020-03-10,1797,98,Italy,60431283,9172,1019.4285714285714,464,58.857142857142854
2020-03-11,977,167,Italy,60431283,10149,1092.4285714285713,631,78.71428571428571
2020-03-12,2313,196,Italy,60431283,12462,1339,827,102.85714285714286
2020-03-13,2651,189,Italy,60431283,15113,1607.857142857143,1016,124
2020-03-14,2547,252,Italy,60431283,17660,1860.5714285714287,1268,153
2020-03-15,3497,173,Italy,60431283,21157,2182,1441,172.57142857142858
2020-03-16,2823,370,Italy,60431283,23980,2372.1428571428573,1811,206.42857142857142
2020-03-17,4000,347,Italy,60431283,27980,2686.8571428571427,2158,242
2020-03-18,3526,347,Italy,60431283,31506,3051,2505,267.7142857142857
2020-03-19,4207,473,Italy,60431283,35713,3321.5714285714284,2978,307.2857142857143
2020-03-20,5322,429,Italy,60431283,41035,3703.1428571428573,3407,341.57142857142856
2020-03-21,5986,625,Italy,60431283,47021,4194.428571428572,4032,394.85714285714283
2020-03-22,6557,795,Italy,60431283,53578,4631.571428571428,4827,483.7142857142857
2020-03-23,5560,649,Italy,60431283,59138,5022.571428571428,5476,523.5714285714286
2020-03-24,4789,601,Italy,60431283,63927,5135.285714285715,6077,559.8571428571429
2020-03-25,5249,743,Italy,60431283,69176,5381.428571428572,6820,616.4285714285714
2020-03-26,5210,685,Italy,60431283,74386,5524.714285714285,7505,646.7142857142857
2020-03-27,6153,660,Italy,60431283,80539,5643.428571428572,8165,679.7142857142857
2020-03-28,5959,971,Italy,60431283,86498,5639.571428571428,9136,729.1428571428571
2020-03-29,5974,887,Italy,60431283,92472,5556.285714285715,10023,742.2857142857143
2020-03-30,5217,758,Italy,60431283,97689,5507.285714285715,10781,757.8571428571429
2020-03-31,4050,810,Italy,60431283,101739,5401.714285714285,11591,787.7142857142857
2020-04-01,4053,839,Italy,60431283,105792,5230.857142857143,12430,801.4285714285714
2020-04-02,4782,727,Italy,60431283,110574,5169.714285714285,13157,807.4285714285714
2020-04-03,4668,760,Italy,60431283,115242,4957.571428571428,13917,821.7142857142857
2020-04-04,4585,764,Italy,60431283,119827,4761.285714285715,14681,792.1428571428571
2020-04-05,4805,681,Italy,60431283,124632,4594.285714285715,15362,762.7142857142857
2020-04-06,4316,527,Italy,60431283,128948,4465.571428571428,15889,729.7142857142857
2020-04-07,3599,636,Italy,60431283,132547,4401.142857142857,16525,704.8571428571429
2020-04-08,3039,604,Italy,60431283,135586,4256.285714285715,17129,671.2857142857143
2020-04-09,3836,540,Italy,60431283,139422,4121.142857142857,17669,644.5714285714286
2020-04-10,4204,612,Italy,60431283,143626,4054.8571428571427,18281,623.4285714285714
2020-04-11,3951,570,Italy,60431283,147577,3964.285714285714,18851,595.7142857142857
2020-04-12,4694,619,Italy,60431283,152271,3948.4285714285716,19470,586.8571428571429
2020-04-13,4092,431,Italy,60431283,156363,3916.4285714285716,19901,573.1428571428571
2020-04-14,3153,564,Italy,60431283,159516,3852.714285714286,20465,562.8571428571429
2020-04-15,2972,604,Italy,60431283,162488,3843.1428571428573,21069,562.8571428571429
2020-04-16,2667,578,Italy,60431283,165155,3676.1428571428573,21647,568.2857142857143
2020-04-17,3786,525,Italy,60431283,168941,3616.4285714285716,22172,555.8571428571429
2020-04-18,3493,575,Italy,60431283,172434,3551,22747,556.5714285714286
2020-04-19,3491,480,Italy,60431283,175925,3379.1428571428573,23227,536.7142857142857
2020-04-20,3047,433,Italy,60431283,178972,3229.8571428571427,23660,537
2020-04-21,2256,454,Italy,60431283,181228,3101.714285714286,24114,521.2857142857143
2020-04-22,2729,534,Italy,60431283,183957,3067,24648,511.2857142857143
2020-04-23,3370,437,Italy,60431283,187327,3167.4285714285716,25085,491.14285714285717
2020-04-24,2646,464,Italy,60431283,189973,3004.5714285714284,25549,482.42857142857144
2020-04-25,3021,420,Italy,60431283,192994,2937.1428571428573,25969,460.2857142857143
2020-04-26,2357,415,Italy,60431283,195351,2775.1428571428573,26384,451
2020-04-27,2324,260,Italy,60431283,197675,2671.8571428571427,26644,426.2857142857143
2020-04-28,1739,333,Italy,60431283,199414,2598,26977,409
2020-04-29,2091,382,Italy,60431283,201505,2506.8571428571427,27359,387.2857142857143
2020-04-30,2086,323,Italy,60431283,203591,2323.4285714285716,27682,371
2020-05-01,1872,285,Italy,60431283,205463,2212.8571428571427,27967,345.42857142857144
2020-05-02,1965,269,Italy,60431283,207428,2062,28236,323.85714285714283
2020-05-03,1900,474,Italy,60431283,209328,1996.7142857142858,28710,332.2857142857143
2020-05-04,1389,174,Italy,60431283,210717,1863.142857142857,28884,320
2020-05-05,1221,195,Italy,60431283,211938,1789.142857142857,29079,300.2857142857143
2020-05-06,1075,236,Italy,60431283,213013,1644,29315,279.42857142857144
2020-05-07,1444,369,Italy,60431283,214457,1552.2857142857142,29684,286
2020-05-08,1401,274,Italy,60431283,215858,1485,29958,284.42857142857144
2019-12-31,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-01,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-02,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-03,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-04,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-05,0,0,Netherlands,17231017,0,NA,0,NA
2020-01-06,0,0,Netherlands,17231017,0,0,0,0
2020-01-07,0,0,Netherlands,17231017,0,0,0,0
2020-01-08,0,0,Netherlands,17231017,0,0,0,0
2020-01-09,0,0,Netherlands,17231017,0,0,0,0
2020-01-10,0,0,Netherlands,17231017,0,0,0,0
2020-01-11,0,0,Netherlands,17231017,0,0,0,0
2020-01-12,0,0,Netherlands,17231017,0,0,0,0
2020-01-13,0,0,Netherlands,17231017,0,0,0,0
2020-01-14,0,0,Netherlands,17231017,0,0,0,0
2020-01-15,0,0,Netherlands,17231017,0,0,0,0
2020-01-16,0,0,Netherlands,17231017,0,0,0,0
2020-01-17,0,0,Netherlands,17231017,0,0,0,0
2020-01-18,0,0,Netherlands,17231017,0,0,0,0
2020-01-19,0,0,Netherlands,17231017,0,0,0,0
2020-01-20,0,0,Netherlands,17231017,0,0,0,0
2020-01-21,0,0,Netherlands,17231017,0,0,0,0
2020-01-22,0,0,Netherlands,17231017,0,0,0,0
2020-01-23,0,0,Netherlands,17231017,0,0,0,0
2020-01-24,0,0,Netherlands,17231017,0,0,0,0
2020-01-25,0,0,Netherlands,17231017,0,0,0,0
2020-01-26,0,0,Netherlands,17231017,0,0,0,0
2020-01-27,0,0,Netherlands,17231017,0,0,0,0
2020-01-28,0,0,Netherlands,17231017,0,0,0,0
2020-01-29,0,0,Netherlands,17231017,0,0,0,0
2020-01-30,0,0,Netherlands,17231017,0,0,0,0
2020-01-31,0,0,Netherlands,17231017,0,0,0,0
2020-02-01,0,0,Netherlands,17231017,0,0,0,0
2020-02-02,0,0,Netherlands,17231017,0,0,0,0
2020-02-03,0,0,Netherlands,17231017,0,0,0,0
2020-02-04,0,0,Netherlands,17231017,0,0,0,0
2020-02-05,0,0,Netherlands,17231017,0,0,0,0
2020-02-06,0,0,Netherlands,17231017,0,0,0,0
2020-02-07,0,0,Netherlands,17231017,0,0,0,0
2020-02-08,0,0,Netherlands,17231017,0,0,0,0
2020-02-09,0,0,Netherlands,17231017,0,0,0,0
2020-02-10,0,0,Netherlands,17231017,0,0,0,0
2020-02-11,0,0,Netherlands,17231017,0,0,0,0
2020-02-12,0,0,Netherlands,17231017,0,0,0,0
2020-02-13,0,0,Netherlands,17231017,0,0,0,0
2020-02-14,0,0,Netherlands,17231017,0,0,0,0
2020-02-15,0,0,Netherlands,17231017,0,0,0,0
2020-02-16,0,0,Netherlands,17231017,0,0,0,0
2020-02-17,0,0,Netherlands,17231017,0,0,0,0
2020-02-18,0,0,Netherlands,17231017,0,0,0,0
2020-02-19,0,0,Netherlands,17231017,0,0,0,0
2020-02-20,0,0,Netherlands,17231017,0,0,0,0
2020-02-21,0,0,Netherlands,17231017,0,0,0,0
2020-02-22,0,0,Netherlands,17231017,0,0,0,0
2020-02-23,0,0,Netherlands,17231017,0,0,0,0
2020-02-24,0,0,Netherlands,17231017,0,0,0,0
2020-02-25,0,0,Netherlands,17231017,0,0,0,0
2020-02-26,0,0,Netherlands,17231017,0,0,0,0
2020-02-27,0,0,Netherlands,17231017,0,0,0,0
2020-02-28,1,0,Netherlands,17231017,1,0.14285714285714285,0,0
2020-02-29,1,0,Netherlands,17231017,2,0.2857142857142857,0,0
2020-03-01,5,0,Netherlands,17231017,7,1,0,0
2020-03-02,6,0,Netherlands,17231017,13,1.8571428571428572,0,0
2020-03-03,5,0,Netherlands,17231017,18,2.5714285714285716,0,0
2020-03-04,10,0,Netherlands,17231017,28,4,0,0
2020-03-05,10,0,Netherlands,17231017,38,5.428571428571429,0,0
2020-03-06,44,0,Netherlands,17231017,82,11.571428571428571,0,0
2020-03-07,46,1,Netherlands,17231017,128,18,1,0.14285714285714285
2020-03-08,60,0,Netherlands,17231017,188,25.857142857142858,1,0.14285714285714285
2020-03-09,77,2,Netherlands,17231017,265,36,3,0.42857142857142855
2020-03-10,56,0,Netherlands,17231017,321,43.285714285714285,3,0.42857142857142855
2020-03-11,61,1,Netherlands,17231017,382,50.57142857142857,4,0.5714285714285714
2020-03-12,121,1,Netherlands,17231017,503,66.42857142857143,5,0.7142857142857143
2020-03-13,111,0,Netherlands,17231017,614,76,5,0.7142857142857143
2020-03-14,190,0,Netherlands,17231017,804,96.57142857142857,5,0.5714285714285714
2020-03-15,155,7,Netherlands,17231017,959,110.14285714285714,12,1.5714285714285714
2020-03-16,176,8,Netherlands,17231017,1135,124.28571428571429,20,2.4285714285714284
2020-03-17,278,4,Netherlands,17231017,1413,156,24,3
2020-03-18,292,19,Netherlands,17231017,1705,189,43,5.571428571428571
2020-03-19,346,15,Netherlands,17231017,2051,221.14285714285714,58,7.571428571428571
2020-03-20,409,18,Netherlands,17231017,2460,263.7142857142857,76,10.142857142857142
2020-03-21,534,30,Netherlands,17231017,2994,312.85714285714283,106,14.428571428571429
2020-03-22,637,30,Netherlands,17231017,3631,381.7142857142857,136,17.714285714285715
2020-03-23,573,43,Netherlands,17231017,4204,438.42857142857144,179,22.714285714285715
2020-03-24,545,34,Netherlands,17231017,4749,476.57142857142856,213,27
2020-03-25,811,63,Netherlands,17231017,5560,550.7142857142857,276,33.285714285714285
2020-03-26,852,80,Netherlands,17231017,6412,623,356,42.57142857142857
2020-03-27,1019,78,Netherlands,17231017,7431,710.1428571428571,434,51.142857142857146
2020-03-28,1172,112,Netherlands,17231017,8603,801.2857142857143,546,62.857142857142854
2020-03-29,1159,93,Netherlands,17231017,9762,875.8571428571429,639,71.85714285714286
2020-03-30,1104,132,Netherlands,17231017,10866,951.7142857142857,771,84.57142857142857
2020-03-31,884,93,Netherlands,17231017,11750,1000.1428571428571,864,93
2020-04-01,845,175,Netherlands,17231017,12595,1005,1039,109
2020-04-02,1019,134,Netherlands,17231017,13614,1028.857142857143,1173,116.71428571428571
2020-04-03,1083,166,Netherlands,17231017,14697,1038,1339,129.28571428571428
2020-04-04,1026,148,Netherlands,17231017,15723,1017.1428571428571,1487,134.42857142857142
2020-04-05,904,164,Netherlands,17231017,16627,980.7142857142857,1651,144.57142857142858
2020-04-06,1224,115,Netherlands,17231017,17851,997.8571428571429,1766,142.14285714285714
2020-04-07,952,101,Netherlands,17231017,18803,1007.5714285714286,1867,143.28571428571428
2020-04-08,777,234,Netherlands,17231017,19580,997.8571428571429,2101,151.71428571428572
2020-04-09,969,147,Netherlands,17231017,20549,990.7142857142857,2248,153.57142857142858
2020-04-10,1213,148,Netherlands,17231017,21762,1009.2857142857143,2396,151
2020-04-11,1335,115,Netherlands,17231017,23097,1053.4285714285713,2511,146.28571428571428
2020-04-12,1316,132,Netherlands,17231017,24413,1112.2857142857142,2643,141.71428571428572
2020-04-13,1174,94,Netherlands,17231017,25587,1105.142857142857,2737,138.71428571428572
2020-04-14,964,86,Netherlands,17231017,26551,1106.857142857143,2823,136.57142857142858
2020-04-15,868,122,Netherlands,17231017,27419,1119.857142857143,2945,120.57142857142857
2020-04-16,734,189,Netherlands,17231017,28153,1086.2857142857142,3134,126.57142857142857
2020-04-17,1061,181,Netherlands,17231017,29214,1064.5714285714287,3315,131.28571428571428
2020-04-18,1235,144,Netherlands,17231017,30449,1050.2857142857142,3459,135.42857142857142
2020-04-19,1140,142,Netherlands,17231017,31589,1025.142857142857,3601,136.85714285714286
2020-04-20,1066,83,Netherlands,17231017,32655,1009.7142857142857,3684,135.28571428571428
2020-04-21,750,67,Netherlands,17231017,33405,979.1428571428571,3751,132.57142857142858
2020-04-22,729,165,Netherlands,17231017,34134,959.2857142857143,3916,138.71428571428572
2020-04-23,708,138,Netherlands,17231017,34842,955.5714285714286,4054,131.42857142857142
2020-04-24,887,123,Netherlands,17231017,35729,930.7142857142857,4177,123.14285714285714
2020-04-25,806,112,Netherlands,17231017,36535,869.4285714285714,4289,118.57142857142857
2020-04-26,655,120,Netherlands,17231017,37190,800.1428571428571,4409,115.42857142857143
2020-04-27,655,66,Netherlands,17231017,37845,741.4285714285714,4475,113
2020-04-28,400,43,Netherlands,17231017,38245,691.4285714285714,4518,109.57142857142857
2020-04-29,171,48,Netherlands,17231017,38416,611.7142857142857,4566,92.85714285714286
2020-04-30,386,145,Netherlands,17231017,38802,565.7142857142857,4711,93.85714285714286
2020-05-01,514,84,Netherlands,17231017,39316,512.4285714285714,4795,88.28571428571429
2020-05-02,475,98,Netherlands,17231017,39791,465.14285714285717,4893,86.28571428571429
2020-05-03,445,94,Netherlands,17231017,40236,435.14285714285717,4987,82.57142857142857
2020-05-04,335,69,Netherlands,17231017,40571,389.42857142857144,5056,83
2020-05-05,199,26,Netherlands,17231017,40770,360.7142857142857,5082,80.57142857142857
2020-05-06,317,86,Netherlands,17231017,41087,381.57142857142856,5168,86
2020-05-07,232,36,Netherlands,17231017,41319,359.57142857142856,5204,70.42857142857143
2020-05-08,455,84,Netherlands,17231017,41774,351.14285714285717,5288,70.42857142857143
2019-12-31,0,0,Russia,144478050,0,NA,0,NA
2020-01-01,0,0,Russia,144478050,0,NA,0,NA
2020-01-02,0,0,Russia,144478050,0,NA,0,NA
2020-01-03,0,0,Russia,144478050,0,NA,0,NA
2020-01-04,0,0,Russia,144478050,0,NA,0,NA
2020-01-05,0,0,Russia,144478050,0,NA,0,NA
2020-01-06,0,0,Russia,144478050,0,0,0,0
2020-01-07,0,0,Russia,144478050,0,0,0,0
2020-01-08,0,0,Russia,144478050,0,0,0,0
2020-01-09,0,0,Russia,144478050,0,0,0,0
2020-01-10,0,0,Russia,144478050,0,0,0,0
2020-01-11,0,0,Russia,144478050,0,0,0,0
2020-01-12,0,0,Russia,144478050,0,0,0,0
2020-01-13,0,0,Russia,144478050,0,0,0,0
2020-01-14,0,0,Russia,144478050,0,0,0,0
2020-01-15,0,0,Russia,144478050,0,0,0,0
2020-01-16,0,0,Russia,144478050,0,0,0,0
2020-01-17,0,0,Russia,144478050,0,0,0,0
2020-01-18,0,0,Russia,144478050,0,0,0,0
2020-01-19,0,0,Russia,144478050,0,0,0,0
2020-01-20,0,0,Russia,144478050,0,0,0,0
2020-01-21,0,0,Russia,144478050,0,0,0,0
2020-01-22,0,0,Russia,144478050,0,0,0,0
2020-01-23,0,0,Russia,144478050,0,0,0,0
2020-01-24,0,0,Russia,144478050,0,0,0,0
2020-01-25,0,0,Russia,144478050,0,0,0,0
2020-01-26,0,0,Russia,144478050,0,0,0,0
2020-01-27,0,0,Russia,144478050,0,0,0,0
2020-01-28,0,0,Russia,144478050,0,0,0,0
2020-01-29,0,0,Russia,144478050,0,0,0,0
2020-01-30,0,0,Russia,144478050,0,0,0,0
2020-01-31,0,0,Russia,144478050,0,0,0,0
2020-02-01,2,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-02,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-03,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-04,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-05,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-06,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-07,0,0,Russia,144478050,2,0.2857142857142857,0,0
2020-02-08,0,0,Russia,144478050,2,0,0,0
2020-02-09,0,0,Russia,144478050,2,0,0,0
